Profile,Map,Character,PUUID,Mode,Rounds,Round Differential,Score,Win,Start,End,Length,Date,ability1,ability2,signature,ultimate,KDA,Kills,Deaths,Assists,Damage Made,Damage Received,Headshot %,Headshot,Body,Legs,Start Time (UNIX),End Time (UNIX),links,Damage Ratio,Log,Filename
Xeppaa,Breeze,Sova,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,22.0,4,-5.62,True,02:48:17 AM,03:17:50 AM,1773,2024-01-10,14.0,15.0,26.0,3.0,2.25,16.0,12.0,11.0,3221.0,2432.0,30.95,13 (30.95%),25 (59.52%),4 (9.52%),1704854897.0,1704856670.0,https://www.twitch.tv/videos/2028007428?t=00h13m56s,1.324424342105263,"Kills: 16.0, Bonus: -6.00); KDA: 2.25, Bonus: 0.75); Headshot %: 30.95, Bonus: -0.18); Damage Made: 3221.0, Bonus: 0.63); Length: 1773.0, Bonus: 0.48); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.324424342105263, Bonus: -3.70); Assists: 11.0, Bonus: 0.40); Deaths: 12.0, Bonus: -0.90)","1704854897, Xeppaa, Sova, Breeze, 16K, 12D, 11A, 13-9, win True.md"
JOLLZTV,Split,Reyna,93d30406-ee26-5b5b-820b-b68d8cdc9b99,competitive,14.0,-8,-6023.9,False,03:10:09 AM,03:26:33 AM,984,2024-01-10,1.0,2.0,0.0,0.0,0.3,2.0,10.0,1.0,646.0,1788.0,18.18,2 (18.18%),9 (81.82%),0 (0.00%),1704856209.0,1704857193.0,https://www.twitch.tv/videos/2027695151?t=06h19m19s,0.36129753914988816,"Kills: 2.0, Bonus: -6019.40); Headshot %: 18.18, Bonus: -0.82); Length: 984.0, Bonus: -0.18); Win: 0.0, Bonus: -3.00); Deaths: 10.0, Bonus: -0.50)","1704856209, JOLLZTV, Reyna, Split, 2K, 10D, 1A, 1-9, win False.md"
s0mcs,Sunset,Raze,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,17.0,9,6.24,True,03:18:10 AM,03:39:49 AM,1299,2024-01-10,8.0,17.0,14.0,3.0,3.71,22.0,7.0,4.0,4216.0,1482.0,32.61,15 (32.61%),30 (65.22%),1 (2.17%),1704856690.0,1704857989.0,https://www.twitch.tv/videos/2027578297?t=08h32m36s,2.844804318488529,"Kills: 22.0, Bonus: -2.00); KDA: 3.71 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 32.61, Bonus: -0.05); Damage Made: 4216.0, Bonus: 1.23); Length: 1299.0, Bonus: 0.08); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 9.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.844804318488529, Bonus: 2.38); Deaths: 7.0, Bonus: 0.10)","1704856690, s0mcs, Raze, Sunset, 22K, 7D, 4A, 13-4, win True.md"
shanks_ttv,Sunset,Reyna,6e5c956a-2d54-51be-9992-50719b1db1e1,competitive,17.0,9,-3.43,True,03:18:10 AM,03:39:49 AM,1299,2024-01-10,5.0,3.0,9.0,2.0,2.33,18.0,9.0,3.0,3087.0,1901.0,27.66,13 (27.66%),28 (59.57%),6 (12.77%),1704856690.0,1704857989.0,https://www.twitch.tv/videos/2027457393?t=11h08m20s,1.6238821672803787,"Kills: 18.0, Bonus: -4.67); KDA: 2.33, Bonus: 0.83); Headshot %: 27.66, Bonus: -0.43); Damage Made: 3087.0, Bonus: 0.55); Length: 1299.0, Bonus: 0.08); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 9.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.6238821672803787, Bonus: -2.50); Deaths: 9.0, Bonus: -0.30)","1704856690, shanks_ttv, Reyna, Sunset, 18K, 9D, 3A, 13-4, win True.md"
Xeppaa,Lotus,Deadlock,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,18.0,8,-2.57,True,03:19:21 AM,03:42:27 AM,1386,2024-01-10,12.0,25.0,15.0,3.0,2.6,20.0,10.0,6.0,3401.0,2375.0,31.91,15 (31.91%),30 (63.83%),2 (4.26%),1704856761.0,1704858147.0,https://www.twitch.tv/videos/2028007428?t=00h45m00s,1.432,"Kills: 20.0, Bonus: -3.33); KDA: 2.6, Bonus: 1.10); Headshot %: 31.91, Bonus: -0.11); Damage Made: 3401.0, Bonus: 0.74); Length: 1386.0, Bonus: 0.16); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 8.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.432, Bonus: -3.27); Assists: 6.0, Bonus: -0.35); Deaths: 10.0, Bonus: -0.50)","1704856761, Xeppaa, Deadlock, Lotus, 20K, 10D, 6A, 13-5, win True.md"
cavern,Lotus,Gekko,24faec4f-7df8-5bd2-8bdb-b4ab336c4b9b,competitive,20.0,6,-0.05,True,03:28:44 AM,04:03:37 AM,2093,2024-01-10,14.0,7.0,16.0,4.0,2.33,23.0,12.0,5.0,4182.0,2572.0,28.57,14 (28.57%),32 (65.31%),3 (6.12%),1704857324.0,1704859417.0,https://www.twitch.tv/videos/2027567691?t=08h56m29s,1.6259720062208398,"Kills: 23.0, Bonus: -1.33); KDA: 2.33, Bonus: 0.83); Headshot %: 28.57, Bonus: -0.36); Damage Made: 4182.0, Bonus: 1.21); Length: 2093.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.6259720062208398, Bonus: -2.50); Assists: 5.0, Bonus: -0.50); Deaths: 12.0, Bonus: -0.90)","1704857324, cavern, Gekko, Lotus, 23K, 12D, 5A, 13-7, win True.md"
JOLLZTV,Icebox,Reyna,93d30406-ee26-5b5b-820b-b68d8cdc9b99,competitive,15.0,-11,-14.25,False,03:29:45 AM,03:52:20 AM,1355,2024-01-10,2.0,3.0,3.0,2.0,0.73,10.0,15.0,1.0,1774.0,2293.0,35.0,7 (35.00%),11 (55.00%),2 (10.00%),1704857385.0,1704858740.0,https://www.twitch.tv/videos/2027695151?t=06h38m55s,0.7736589620584388,"Kills: 10.0, Bonus: -10.00); Headshot %: 35.0, Bonus: 0.12); Length: 1355.0, Bonus: 0.13); Win: 0.0, Bonus: -3.00); Deaths: 15.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704857385, JOLLZTV, Reyna, Icebox, 10K, 15D, 1A, 2-13, win False.md"
Xeppaa,Ascent,Deadlock,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,16.0,10,-7.83,True,03:47:30 AM,04:10:52 AM,1402,2024-01-10,10.0,22.0,13.0,2.0,2.43,14.0,7.0,3.0,2378.0,1868.0,28.57,10 (28.57%),23 (65.71%),2 (5.71%),1704858450.0,1704859852.0,https://www.twitch.tv/videos/2028007428?t=01h13m09s,1.2730192719486082,"Kills: 14.0, Bonus: -7.33); KDA: 2.43, Bonus: 0.93); Headshot %: 28.57, Bonus: -0.36); Damage Made: 2378.0, Bonus: -0.43); Length: 1402.0, Bonus: 0.17); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 10.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.2730192719486082, Bonus: -3.91); Deaths: 7.0, Bonus: 0.10)","1704858450, Xeppaa, Deadlock, Ascent, 14K, 7D, 3A, 13-3, win True.md"
AverageJonas,Sunset,Sova,d09b5a17-55dc-54e8-ac42-09c47e69bd0e,competitive,30.0,-2,-14.14,False,03:49:23 AM,04:33:48 AM,2665,2024-01-10,16.0,8.0,41.0,2.0,1.32,19.0,19.0,6.0,3716.0,3512.0,25.45,14 (25.45%),39 (70.91%),2 (3.64%),1704858563.0,1704861228.0,https://www.twitch.tv/videos/2027572031?t=09h11m40s,1.0580865603644647,"Kills: 19.0, Bonus: -4.00); KDA: 1.32, Bonus: -0.86); Headshot %: 25.45, Bonus: -0.59); Damage Made: 3716.0, Bonus: 0.93); Length: 2665.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.0580865603644647, Bonus: -4.77); Assists: 6.0, Bonus: -0.35); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704858563, AverageJonas, Sova, Sunset, 19K, 19D, 6A, 14-16, win False.md"
JOLLZTV,Icebox,Reyna,93d30406-ee26-5b5b-820b-b68d8cdc9b99,competitive,28.0,0,-6.64,False,03:55:26 AM,04:38:32 AM,2586,2024-01-10,9.0,10.0,3.0,3.0,1.32,28.0,22.0,1.0,4653.0,4222.0,36.21,21 (36.21%),34 (58.62%),3 (5.17%),1704858926.0,1704861512.0,https://www.twitch.tv/videos/2027695151?t=07h04m36s,1.1020843202273805,"Kills: 28.0, Bonus: 0.60); KDA: 1.32, Bonus: -0.86); Headshot %: 36.21, Bonus: 0.22); Damage Made: 4653.0, Bonus: 1.49); Length: 2586.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: 0.0, Bonus: 0.50); Damage Ratio: 1.1020843202273805, Bonus: -4.59); Deaths: 22.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704858926, JOLLZTV, Reyna, Icebox, 28K, 22D, 1A, 14-14, win False.md"
s0mcs,Sunset,Reyna,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,21.0,-5,-11.09,False,04:06:00 AM,04:41:20 AM,2120,2024-01-10,15.0,3.0,11.0,2.0,1.05,18.0,19.0,2.0,3154.0,3489.0,38.46,15 (38.46%),24 (61.54%),0 (0.00%),1704859560.0,1704861680.0,https://www.twitch.tv/videos/2027578297?t=09h20m26s,0.9039839495557467,"Kills: 18.0, Bonus: -4.67); KDA: 1.05, Bonus: -1.40); Headshot %: 38.46, Bonus: 0.38); Damage Made: 3154.0, Bonus: 0.59); Length: 2120.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -5.0, Bonus: -2.00); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704859560, s0mcs, Reyna, Sunset, 18K, 19D, 2A, 8-13, win False.md"
zekken,Icebox,Reyna,57bf3aff-d0e2-5ef3-a446-1fcfe199853d,competitive,26.0,2,-2.5,True,04:06:12 AM,04:47:22 AM,2470,2024-01-10,25.0,10.0,8.0,3.0,1.89,22.0,18.0,12.0,4896.0,3905.0,24.19,15 (24.19%),44 (70.97%),3 (4.84%),1704859572.0,1704862042.0,https://www.twitch.tv/videos/2028056042?t=00h33m38s,1.2537772087067862,"Kills: 22.0, Bonus: -2.00); KDA: 1.89, Bonus: 0.28); Headshot %: 24.19, Bonus: -0.69); Damage Made: 4896.0, Bonus: 1.64); Length: 2470.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.2537772087067862, Bonus: -3.98); Assists: 12.0, Bonus: 0.55); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704859572, zekken, Reyna, Icebox, 22K, 18D, 12A, 14-12, win True.md"
Xeppaa,Sunset,Raze,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,23.0,3,-8.81,True,04:15:34 AM,04:47:32 AM,1918,2024-01-10,14.0,32.0,19.0,3.0,1.5,17.0,16.0,7.0,3180.0,2868.0,16.22,12 (16.22%),57 (77.03%),5 (6.76%),1704860134.0,1704862052.0,https://www.twitch.tv/videos/2028007428?t=01h41m13s,1.108786610878661,"Kills: 17.0, Bonus: -5.33); KDA: 1.5, Bonus: -0.50); Headshot %: 16.22, Bonus: -0.62); Damage Made: 3180.0, Bonus: 0.61); Length: 1918.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 3.0, Bonus: 0.80); Damage Ratio: 1.108786610878661, Bonus: -4.56); Assists: 7.0, Bonus: -0.20); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704860134, Xeppaa, Raze, Sunset, 17K, 16D, 7A, 13-10, win True.md"
cavern,Ascent,Sova,24faec4f-7df8-5bd2-8bdb-b4ab336c4b9b,competitive,20.0,6,-0.12,True,04:16:13 AM,04:44:03 AM,1670,2024-01-10,9.0,16.0,21.0,3.0,2.58,21.0,12.0,10.0,4010.0,2136.0,21.52,17 (21.52%),51 (64.56%),11 (13.92%),1704860173.0,1704861843.0,https://www.twitch.tv/videos/2027567691?t=09h43m58s,1.8773408239700375,"Kills: 21.0, Bonus: -2.67); KDA: 2.58, Bonus: 1.08); Headshot %: 21.52, Bonus: -0.89); Damage Made: 4010.0, Bonus: 1.11); Length: 1670.0, Bonus: 0.39); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.8773408239700375, Bonus: -1.49); Assists: 10.0, Bonus: 0.25); Deaths: 12.0, Bonus: -0.90)","1704860173, cavern, Sova, Ascent, 21K, 12D, 10A, 13-7, win True.md"
AverageJonas,Breeze,Sova,d09b5a17-55dc-54e8-ac42-09c47e69bd0e,competitive,22.0,-4,-17.37,False,04:35:33 AM,05:07:57 AM,1944,2024-01-10,5.0,7.0,20.0,3.0,1.0,11.0,16.0,5.0,2223.0,2878.0,35.0,7 (35.00%),11 (55.00%),2 (10.00%),1704861333.0,1704863277.0,https://www.twitch.tv/videos/2027572031?t=09h57m50s,0.7724113968033357,"Kills: 11.0, Bonus: -9.33); KDA: 1.0, Bonus: -1.50); Headshot %: 35.0, Bonus: 0.12); Damage Made: 2223.0, Bonus: -0.67); Length: 1944.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -4.0, Bonus: -1.50); Assists: 5.0, Bonus: -0.50); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704861333, AverageJonas, Sova, Breeze, 11K, 16D, 5A, 9-13, win False.md"
cavern,Sunset,Sova,24faec4f-7df8-5bd2-8bdb-b4ab336c4b9b,competitive,16.0,-10,-46.3,False,04:47:25 AM,05:11:23 AM,1438,2024-01-10,5.0,13.0,18.0,1.0,0.69,6.0,13.0,3.0,1752.0,2515.0,28.0,7 (28.00%),17 (68.00%),1 (4.00%),1704862045.0,1704863483.0,https://www.twitch.tv/videos/2027567691?t=10h15m10s,0.6966202783300198,"Kills: 6.0, Bonus: -42.00); Headshot %: 28.0, Bonus: -0.40); Length: 1438.0, Bonus: 0.20); Win: 0.0, Bonus: -3.00); Deaths: 13.0, Bonus: -1.10)","1704862045, cavern, Sova, Sunset, 6K, 13D, 3A, 3-13, win False.md"
Xeppaa,Bind,Raze,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,24.0,2,1.04,True,04:50:06 AM,05:28:05 AM,2279,2024-01-10,18.0,27.0,26.0,4.0,2.12,28.0,16.0,6.0,5532.0,3563.0,23.47,23 (23.47%),74 (75.51%),1 (1.02%),1704862206.0,1704864485.0,https://www.twitch.tv/videos/2028007428?t=02h15m45s,1.5526241930957059,"Kills: 28.0, Bonus: 0.60); KDA: 2.12, Bonus: 0.62); Headshot %: 23.47, Bonus: -0.74); Damage Made: 5532.0 (Tier: Damage Made:5500.0:2.0, Bonus: 2.0); Length: 2279.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.5526241930957059, Bonus: -2.79); Assists: 6.0, Bonus: -0.35); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704862206, Xeppaa, Raze, Bind, 28K, 16D, 6A, 13-11, win True.md"
s0mcs,Icebox,Viper,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,24.0,-2,-5.55,False,04:51:35 AM,05:26:15 AM,2080,2024-01-10,16.0,23.0,24.0,2.0,2.06,27.0,17.0,8.0,4706.0,3316.0,31.25,20 (31.25%),42 (65.62%),2 (3.12%),1704862295.0,1704864375.0,https://www.twitch.tv/videos/2027578297?t=10h06m01s,1.4191797346200241,"Kills: 27.0, Bonus: 0.40); KDA: 2.06, Bonus: 0.56); Headshot %: 31.25, Bonus: -0.16); Damage Made: 4706.0, Bonus: 1.52); Length: 2080.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.4191797346200241, Bonus: -3.32); Assists: 8.0, Bonus: -0.05); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704862295, s0mcs, Viper, Icebox, 27K, 17D, 8A, 11-13, win False.md"
zekken,Breeze,Sova,57bf3aff-d0e2-5ef3-a446-1fcfe199853d,competitive,15.0,11,-3.3,True,04:53:32 AM,05:15:21 AM,1309,2024-01-10,5.0,15.0,18.0,1.0,4.5,12.0,4.0,6.0,2593.0,979.0,28.57,6 (28.57%),15 (71.43%),0 (0.00%),1704862412.0,1704863721.0,https://www.twitch.tv/videos/2028056042?t=01h20m58s,2.6486210418794687,"Kills: 12.0, Bonus: -8.67); KDA: 4.5 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 28.57, Bonus: -0.36); Damage Made: 2593.0, Bonus: -0.11); Length: 1309.0, Bonus: 0.09); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 11.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.6486210418794687, Bonus: 1.59); Assists: 6.0, Bonus: -0.35)","1704862412, zekken, Sova, Breeze, 12K, 4D, 6A, 13-2, win True.md"
cavern,Breeze,Sova,24faec4f-7df8-5bd2-8bdb-b4ab336c4b9b,competitive,20.0,-6,-8.88,False,05:13:59 AM,05:43:00 AM,1741,2024-01-10,2.0,8.0,9.0,3.0,1.93,20.0,14.0,7.0,4058.0,2960.0,40.48,17 (40.48%),25 (59.52%),0 (0.00%),1704863639.0,1704865380.0,https://www.twitch.tv/videos/2027567691?t=10h41m44s,1.3709459459459459,"Kills: 20.0, Bonus: -3.33); KDA: 1.93, Bonus: 0.36); Headshot %: 40.48, Bonus: 0.52); Damage Made: 4058.0, Bonus: 1.13); Length: 1741.0, Bonus: 0.45); Win: 0.0, Bonus: -3.00); Damage Ratio: 1.3709459459459459, Bonus: -3.52); Assists: 7.0, Bonus: -0.20); Deaths: 14.0, Bonus: -1.30)","1704863639, cavern, Sova, Breeze, 20K, 14D, 7A, 7-13, win False.md"
zekken,Bind,Gekko,57bf3aff-d0e2-5ef3-a446-1fcfe199853d,competitive,16.0,10,-8.25,True,05:18:50 AM,05:38:48 AM,1198,2024-01-10,7.0,6.0,16.0,2.0,1.89,14.0,9.0,3.0,2524.0,1763.0,27.91,12 (27.91%),30 (69.77%),1 (2.33%),1704863930.0,1704865128.0,https://www.twitch.tv/videos/2028056042?t=01h46m16s,1.4316505955757233,"Kills: 14.0, Bonus: -7.33); KDA: 1.89, Bonus: 0.28); Headshot %: 27.91, Bonus: -0.41); Damage Made: 2524.0, Bonus: -0.21); Length: 1198.0, Bonus: -0.00); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 10.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.4316505955757233, Bonus: -3.27); Deaths: 9.0, Bonus: -0.30)","1704863930, zekken, Gekko, Bind, 14K, 9D, 3A, 13-3, win True.md"
eggsterr_,Split,Yoru,baf09be5-92bd-5ad0-9985-66d635e65f1a,competitive,24.0,2,-4.21,True,05:21:18 AM,05:54:03 AM,1965,2024-01-10,15.0,14.0,37.0,4.0,1.25,18.0,20.0,7.0,3311.0,3315.0,17.33,13 (17.33%),52 (69.33%),10 (13.33%),1704864078.0,1704866043.0,https://www.twitch.tv/videos/2027886990?t=04h53m15s,0.9987933634992459,"Kills: 18.0, Bonus: -4.67); KDA: 1.25, Bonus: -1.00); Headshot %: 17.33, Bonus: -0.73); Damage Made: 3311.0, Bonus: 0.69); Length: 1965.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Assists: 7.0, Bonus: -0.20); Deaths: 20.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704864078, eggsterr_, Yoru, Split, 18K, 20D, 7A, 13-11, win True.md"
Xeppaa,Breeze,Reyna,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,19.0,-7,-30.29,False,05:31:22 AM,06:02:10 AM,1848,2024-01-10,20.0,4.0,0.0,0.0,0.75,8.0,16.0,4.0,1539.0,2804.0,29.41,5 (29.41%),12 (70.59%),0 (0.00%),1704864682.0,1704866530.0,https://www.twitch.tv/videos/2028007428?t=02h57m01s,0.5488587731811697,"Kills: 8.0, Bonus: -26.00); Headshot %: 29.41, Bonus: -0.29); Length: 1848.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704864682, Xeppaa, Reyna, Breeze, 8K, 16D, 4A, 6-13, win False.md"
zekken,Sunset,Yoru,57bf3aff-d0e2-5ef3-a446-1fcfe199853d,competitive,22.0,-4,-14.62,False,05:41:04 AM,06:16:25 AM,2121,2024-01-10,17.0,25.0,31.0,4.0,1.16,18.0,19.0,4.0,3770.0,3192.0,33.85,22 (33.85%),41 (63.08%),2 (3.08%),1704865264.0,1704867385.0,https://www.twitch.tv/videos/2028056042?t=02h08m30s,1.181077694235589,"Kills: 18.0, Bonus: -4.67); KDA: 1.16, Bonus: -1.18); Headshot %: 33.85, Bonus: 0.04); Damage Made: 3770.0, Bonus: 0.96); Length: 2121.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -4.0, Bonus: -1.50); Damage Ratio: 1.181077694235589, Bonus: -4.28); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704865264, zekken, Yoru, Sunset, 18K, 19D, 4A, 9-13, win False.md"
cavern,Split,Jett,24faec4f-7df8-5bd2-8bdb-b4ab336c4b9b,competitive,22.0,-4,-12.13,False,05:44:39 AM,06:17:34 AM,1975,2024-01-10,11.0,5.0,21.0,3.0,0.9,15.0,20.0,3.0,3349.0,3538.0,24.39,10 (24.39%),26 (63.41%),5 (12.20%),1704865479.0,1704867454.0,https://www.twitch.tv/videos/2027567691?t=11h12m24s,0.9465799886941775,"Kills: 15.0, Bonus: -6.67); Headshot %: 24.39, Bonus: -0.67); Damage Made: 3349.0, Bonus: 0.71); Length: 1975.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -4.0, Bonus: -1.50); Deaths: 20.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704865479, cavern, Jett, Split, 15K, 20D, 3A, 9-13, win False.md"
s0mcs,Bind,Raze,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,20.0,-6,-9.98,False,05:56:49 AM,06:27:02 AM,1813,2024-01-10,6.0,12.0,10.0,3.0,0.89,15.0,18.0,1.0,3128.0,3295.0,34.78,16 (34.78%),30 (65.22%),0 (0.00%),1704866209.0,1704868022.0,https://www.twitch.tv/videos/2027578297?t=11h11m15s,0.9493171471927162,"Kills: 15.0, Bonus: -6.67); Headshot %: 34.78, Bonus: 0.11); Damage Made: 3128.0, Bonus: 0.58); Length: 1813.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704866209, s0mcs, Raze, Bind, 15K, 18D, 1A, 7-13, win False.md"
eggsterr_,Breeze,Yoru,baf09be5-92bd-5ad0-9985-66d635e65f1a,competitive,26.0,-2,-4.53,False,05:58:39 AM,06:39:10 AM,2431,2024-01-10,17.0,17.0,37.0,4.0,1.45,26.0,22.0,6.0,4508.0,4543.0,24.14,21 (24.14%),60 (68.97%),6 (6.90%),1704866319.0,1704868750.0,https://www.twitch.tv/videos/2027886990?t=05h30m36s,0.9922958397534669,"Kills: 26.0, Bonus: 0.20); KDA: 1.45, Bonus: -0.60); Headshot %: 24.14, Bonus: -0.69); Damage Made: 4508.0, Bonus: 1.40); Length: 2431.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Assists: 6.0, Bonus: -0.35); Deaths: 22.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704866319, eggsterr_, Yoru, Breeze, 26K, 22D, 6A, 12-14, win False.md"
Xeppaa,Icebox,Raze,c640b75c-fb8a-52b0-b02d-2675c66977cc,competitive,24.0,-2,-11.11,False,06:06:12 AM,06:41:26 AM,2114,2024-01-10,10.0,26.0,19.0,4.0,1.33,22.0,18.0,2.0,4575.0,3933.0,18.68,17 (18.68%),70 (76.92%),4 (4.40%),1704866772.0,1704868886.0,https://www.twitch.tv/videos/2028007428?t=03h31m51s,1.1632341723874904,"Kills: 22.0, Bonus: -2.00); KDA: 1.33, Bonus: -0.84); Headshot %: 18.68, Bonus: -0.87); Damage Made: 4575.0, Bonus: 1.45); Length: 2114.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.1632341723874904, Bonus: -4.35); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704866772, Xeppaa, Raze, Icebox, 22K, 18D, 2A, 11-13, win False.md"
cavern,Lotus,Gekko,24faec4f-7df8-5bd2-8bdb-b4ab336c4b9b,competitive,24.0,-2,-15.62,False,06:22:57 AM,06:59:00 AM,2163,2024-01-10,15.0,10.0,22.0,4.0,1.05,12.0,19.0,8.0,2663.0,3276.0,20.0,9 (20.00%),34 (75.56%),2 (4.44%),1704867777.0,1704869940.0,https://www.twitch.tv/videos/2027567691?t=11h50m42s,0.8128815628815629,"Kills: 12.0, Bonus: -8.67); KDA: 1.05, Bonus: -1.40); Headshot %: 20.0, Bonus: -1.00); Damage Made: 2663.0, Bonus: -0.01); Length: 2163.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Assists: 8.0, Bonus: -0.05); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1704867777, cavern, Gekko, Lotus, 12K, 19D, 8A, 11-13, win False.md"
